id,Arabic,Hindi,Urdu,Other_Indic_languages,Speak_only_English,Spanish_or_Spanish_Creole,French_Patois_Cajun,French_Creole,Italian,Portuguese_or_Portuguese_Creole,German,Yiddish,Other_West_Germanic_languages,Scandinavian_languages,Greek,Russian,Polish,Serbo_Croatian,Other_Slavic_languages,Armenian,Persian,Gujarati,Other_Indo_European_languages,Chinese,Japanese,Korean,Mon_Khmer_Cambodian,Hmong,Thai,Laotian,Vietnamese,Other_Asian_languages,Tagalog,Other_Pacific_Island_languages,Navajo,Other_Native_North_American_languages,Hungarian,Hebrew,African_languages,Other_and_unspecified_languages
1400000US36047017200,77,0,0,0,1032,491,7,0,253,0,0,0,0,0,80,82,28,0,56,0,0,0,105,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047017400,4,0,0,0,807,135,0,0,108,0,0,24,0,0,0,278,0,0,0,0,0,0,0,489,0,0,0,0,0,0,9,0,25,0,0,13,0,0,0,0
1400000US36047017500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047017600,76,0,0,47,643,367,0,0,89,0,5,0,0,0,0,129,84,43,0,0,0,0,17,486,0,0,29,0,0,0,55,0,0,0,0,0,0,0,0,8
1400000US36047017700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047017800,90,22,23,66,809,495,8,0,81,0,0,0,0,0,5,107,15,21,0,6,73,0,24,909,0,14,0,0,0,0,29,0,9,0,0,0,0,0,0,19
1400000US36047017900,0,0,7,0,2928,717,61,27,5,0,22,0,0,12,0,47,9,8,0,0,0,0,11,109,0,5,0,0,0,0,0,13,0,0,0,0,0,25,58,0
1400000US36047018000,42,0,0,0,1226,492,0,0,248,0,0,6,0,0,0,126,0,17,104,0,0,0,0,616,0,0,0,0,56,0,51,39,0,0,0,0,0,0,0,0
1400000US36047018100,42,0,0,27,2701,349,101,1,45,10,93,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
1400000US36047018200,0,0,61,0,853,342,9,0,196,0,0,0,0,0,0,9,6,0,67,0,0,0,35,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047018300,0,6,7,0,2201,180,39,0,0,0,7,0,0,23,0,0,0,0,0,0,0,0,0,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047018400,8,0,0,0,1043,4,0,0,125,0,0,0,0,0,0,117,0,9,0,0,0,0,0,757,0,16,0,0,0,0,42,0,3,0,0,0,0,0,0,0
1400000US36047018501,0,0,0,0,2760,951,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1400000US36047018600,0,0,0,0,1036,126,4,0,162,31,0,0,0,0,54,52,0,29,0,0,0,0,38,435,0,0,0,0,0,0,25,0,33,0,0,0,0,16,0,0
1400000US36047018700,32,4,0,0,863,378,0,32,0,0,0,0,0,6,29,12,0,0,23,0,0,22,0,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1400000US36047018800,131,0,0,0,1298,103,11,0,267,0,0,0,0,0,0,26,22,0,0,0,0,15,38,747,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
1400000US36047019000,178,0,106,0,965,1270,0,0,326,0,0,0,0,0,0,89,238,0,18,0,0,0,0,1572,0,0,0,0,0,0,0,92,0,22,0,0,0,0,0,0
1400000US36047019100,22,4,0,0,1784,661,37,0,11,0,30,30,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,0,7,0,7,0,13,0,0,0,0,0,0,0
1400000US36047019200,41,0,0,0,665,343,0,0,27,0,0,873,0,0,0,8,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,14,98,0,0,9,0,98,0,0
1400000US36047019300,95,15,7,24,4400,519,33,12,0,0,3,202,0,0,9,21,0,0,0,0,30,0,0,80,0,119,0,0,16,0,0,38,66,0,0,0,0,18,0,0
1400000US36047019400,0,0,0,0,407,434,0,0,236,16,0,0,0,0,0,90,153,0,0,0,0,0,21,1919,0,69,0,0,0,0,0,10,0,0,0,0,40,0,0,21
1400000US36047019500,0,0,0,0,2593,630,36,194,40,45,0,0,10,0,0,0,0,0,17,0,0,32,0,76,0,0,0,0,20,0,10,0,0,0,0,0,0,34,61,10
1400000US36047019600,26,0,237,0,1196,975,11,2,220,0,0,0,0,0,78,38,94,0,0,0,0,0,112,1824,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0
1400000US36047019700,0,19,0,6,2564,155,23,91,6,0,0,0,0,10,16,0,0,0,13,0,0,0,47,18,0,65,0,0,0,0,9,0,0,0,0,0,5,39,0,0
1400000US36047019800,208,0,16,0,817,49,0,0,244,0,0,0,0,0,0,86,33,14,14,0,0,0,0,246,0,0,0,0,0,0,10,44,0,0,0,0,0,0,0,0
1400000US36047019900,0,7,0,96,1838,328,10,179,7,0,9,14,0,0,0,0,0,0,0,0,8,0,9,59,0,0,0,0,0,0,0,0,0,32,0,0,0,1,69,0
1400000US36047020000,77,0,0,0,686,385,0,0,253,0,0,0,0,0,62,38,0,0,0,0,0,0,0,570,0,16,17,0,0,0,17,0,0,0,0,0,0,0,0,0
1400000US36047020100,0,0,9,0,3019,244,116,0,25,15,23,0,10,7,0,0,11,0,0,8,8,0,21,0,22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1400000US36047020200,24,0,0,0,962,71,0,0,143,0,0,0,0,0,113,19,10,4,0,0,0,0,14,471,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1400000US36047020300,0,0,0,58,1173,93,36,33,17,15,5,0,6,4,0,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,6,0
1400000US36047020400,104,0,0,0,946,5,0,0,137,0,0,0,0,0,95,0,5,0,0,0,0,0,43,378,8,0,0,0,0,0,0,0,0,24,0,0,0,17,0,4
1400000US36047020500,0,0,0,0,2136,100,98,0,35,0,15,0,0,0,0,9,0,0,0,0,0,0,3,17,29,0,0,0,0,0,0,9,0,0,0,0,0,39,6,0
1400000US36047020600,36,4,113,0,1087,82,0,0,175,0,0,5,0,10,152,45,0,0,0,0,0,0,117,624,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
1400000US36047020700,0,0,0,0,3066,530,129,170,0,12,24,15,0,0,39,61,0,0,0,0,0,16,14,116,54,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1400000US36047020800,102,0,0,19,1164,55,80,0,165,0,0,0,0,0,164,24,7,0,0,0,0,0,60,1164,0,15,0,0,0,0,0,0,0,0,0,24,0,0,0,0
1400000US36047021000,271,0,238,128,1016,449,0,0,299,0,0,0,0,0,62,37,35,0,0,0,0,0,111,2030,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
1400000US36047021100,0,0,0,0,835,249,5,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0
1400000US36047021200,265,9,0,0,698,105,0,0,37,48,17,0,0,0,7,49,147,0,0,0,53,0,43,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1400000US36047021300,40,0,0,0,3263,204,33,278,7,0,0,0,0,0,9,35,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,77,0,0,0,0,0,0,179,0
1400000US36047021400,31,0,80,0,337,140,0,0,19,0,0,429,0,0,0,0,5,0,0,0,6,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0
1400000US36047021500,37,0,0,18,3798,381,127,235,0,0,19,1,0,0,0,0,0,0,0,0,0,0,14,201,0,22,0,0,0,0,0,0,0,0,0,0,0,16,13,0
1400000US36047021600,69,0,0,59,607,182,7,0,69,0,0,1708,0,0,0,8,136,0,0,0,0,0,8,557,0,0,45,0,0,0,0,0,8,0,0,0,53,72,0,0
1400000US36047021700,136,60,103,0,2551,190,33,16,0,0,25,10,0,8,0,57,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,9,0,0,0,0,20,45,0
1400000US36047021800,35,0,0,16,400,258,1,0,0,0,8,2492,0,0,0,43,227,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,135,49,0,0
1400000US36047021900,0,0,0,23,2984,295,60,89,15,0,16,0,13,0,0,16,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,32,0,0,0,0,0,68,0
1400000US36047022000,0,0,0,0,1233,331,60,0,0,0,0,1597,0,0,0,306,155,0,15,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,96,151,0,0
1400000US36047022100,0,0,0,118,3300,553,149,52,0,0,0,0,10,0,6,14,22,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,86,0
1400000US36047022200,0,0,0,0,532,424,0,0,0,0,0,2065,0,0,0,71,235,64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,257,0,0
1400000US36047022400,0,0,0,92,1233,1118,1,0,37,0,0,1733,0,0,0,162,139,0,59,0,0,0,100,427,0,20,0,0,0,0,0,0,0,0,0,0,2,128,0,0
1400000US36047022600,0,0,0,226,321,1152,0,5,37,0,0,168,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047022700,33,0,16,94,2505,293,159,0,33,0,8,0,16,0,0,20,0,10,0,0,0,0,0,0,0,27,0,0,0,0,7,0,0,0,0,0,0,11,69,0
1400000US36047022800,28,0,20,549,663,721,0,0,6,0,0,864,0,0,5,3,0,0,0,0,0,0,73,136,0,0,0,0,0,0,33,0,3,0,0,0,0,161,0,0
1400000US36047022900,0,0,0,10,2901,163,140,51,16,0,0,12,0,11,0,0,6,0,0,0,18,0,0,63,88,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
1400000US36047023000,0,0,0,106,982,732,11,0,30,0,0,1293,8,0,0,66,0,0,0,0,0,0,8,111,0,0,0,0,0,0,0,0,0,0,0,0,109,207,19,0
1400000US36047023100,24,0,0,0,2672,127,123,15,39,0,51,0,0,0,0,0,0,0,0,0,0,0,0,38,28,11,0,0,0,0,26,0,33,0,0,0,0,48,16,0
1400000US36047023200,0,0,6,223,1345,515,24,0,44,0,0,2694,0,0,0,43,55,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,7,0,0,47,140,0,0
1400000US36047023300,0,0,8,0,2844,783,91,164,0,0,8,128,0,0,0,7,0,0,0,0,0,21,0,130,34,77,0,0,0,0,0,9,0,0,0,0,0,0,102,0
1400000US36047023400,0,0,9,0,895,24,65,0,0,0,0,2371,0,0,0,312,172,0,7,0,0,0,82,0,0,0,0,0,0,0,0,14,0,0,0,0,76,275,0,0
1400000US36047023500,0,0,0,0,1590,464,37,25,0,0,0,1199,7,0,0,9,0,0,0,0,0,0,0,64,17,62,0,0,0,0,0,0,0,7,0,0,0,143,0,0
1400000US36047023600,0,0,23,54,927,83,9,0,0,0,45,2367,0,15,0,248,76,0,16,0,0,0,46,6,0,0,0,0,0,0,0,90,0,0,0,0,148,291,0,0
1400000US36047023800,0,0,0,0,827,227,7,0,0,0,0,1944,0,0,0,203,41,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,112,144,0,0
1400000US36047024000,106,0,0,0,430,180,63,0,0,0,0,1787,0,0,8,492,113,0,65,0,0,0,8,40,0,0,0,0,0,0,0,43,0,0,0,0,84,279,0,0
1400000US36047024100,0,0,0,0,1424,441,28,0,46,0,0,216,6,0,0,21,10,19,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1400000US36047024200,0,0,34,0,714,103,16,0,34,7,0,959,0,0,0,92,12,72,6,0,0,0,0,223,0,0,0,0,0,0,0,0,9,0,0,0,103,205,0,0
1400000US36047024300,0,0,0,0,3270,565,17,25,0,20,26,0,0,0,0,9,0,28,0,0,0,0,0,1,0,0,0,0,14,0,0,0,24,10,0,0,0,0,1,0
1400000US36047024400,26,0,0,27,1308,537,0,0,58,0,0,618,0,0,10,8,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,106,0,0,0,69,104,0,0
1400000US36047024500,38,0,0,207,2896,144,190,0,14,28,11,16,8,0,0,8,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
1400000US36047024600,0,0,0,0,949,179,0,0,249,0,0,496,0,9,39,69,45,0,18,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,33,61,0,0
1400000US36047024700,0,0,0,11,1557,90,5,20,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0
1400000US36047024800,72,0,0,0,638,507,0,0,269,0,0,129,0,0,0,50,36,0,8,0,0,0,0,751,0,0,0,0,0,0,63,27,0,0,0,0,10,96,0,0
1400000US36047024900,0,0,0,77,3212,76,175,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,0,0,0,0,0,11,97,0
1400000US36047025000,42,0,35,0,272,108,0,0,146,0,0,11,0,0,0,16,0,0,0,0,0,0,0,863,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1400000US36047025100,0,0,0,0,2458,326,28,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1400000US36047025200,89,0,40,0,1397,447,0,0,203,0,0,0,0,0,0,545,102,0,49,0,0,0,245,1600,0,0,0,0,0,0,11,21,0,0,0,0,41,0,0,89
1400000US36047025300,0,0,0,4,1659,424,0,0,0,0,0,20,0,74,0,0,0,0,0,0,49,0,0,21,0,0,0,0,0,0,0,15,0,0,0,0,0,8,0,17
1400000US36047025400,133,0,0,0,473,433,0,0,129,0,0,103,0,0,0,207,0,0,20,0,0,0,172,2127,0,0,0,0,0,0,35,56,21,0,0,0,0,0,0,0
1400000US36047025500,0,0,0,0,2147,2537,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,164,0,0,0,0,0,0,8,0
1400000US36047025600,69,0,0,12,602,218,9,0,270,0,0,0,0,0,0,66,0,0,0,0,0,0,48,1765,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0
1400000US36047025700,26,0,21,6,1081,783,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047025800,91,0,97,0,722,498,0,0,357,0,0,16,0,0,0,561,195,0,20,0,0,0,38,1259,0,76,0,0,0,0,53,0,0,0,0,0,0,0,0,0
1400000US36047025901,0,0,0,0,844,396,8,6,0,0,0,38,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,87,0
1400000US36047025902,0,0,0,0,2107,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1400000US36047026000,27,0,44,68,713,216,14,0,327,0,7,0,0,0,0,69,44,0,0,0,0,0,0,1788,0,0,0,0,0,0,0,0,20,9,0,0,34,0,0,0
1400000US36047026100,0,0,0,0,3915,643,28,52,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,31,0,14,0,0,0,0,0,0,0,0,0,20,0,0,34,0
1400000US36047026200,25,0,0,0,796,340,0,0,252,0,0,0,0,0,0,37,66,0,23,0,0,0,34,843,0,0,0,0,0,0,41,11,29,0,0,0,0,0,0,12
1400000US36047026300,0,0,0,0,1416,241,34,27,0,27,0,0,0,0,0,30,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0
1400000US36047026400,66,0,178,0,1256,551,0,0,214,0,0,17,0,18,12,82,190,0,9,0,0,0,48,1709,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
1400000US36047026500,0,0,0,0,3119,251,102,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047026600,102,0,0,0,973,431,4,0,347,0,0,0,0,0,0,264,138,7,96,0,0,0,82,970,0,0,0,0,0,0,0,120,0,0,0,0,0,18,0,0
1400000US36047026700,0,0,0,16,2836,183,33,46,21,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0
1400000US36047026800,8,0,140,29,1324,884,0,0,150,0,4,28,0,0,23,260,37,0,56,0,0,0,45,492,8,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0
1400000US36047026900,16,0,0,0,2170,205,41,32,0,0,0,0,0,0,0,28,0,0,0,0,26,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,11,64,0
1400000US36047027000,0,0,29,0,679,167,0,0,53,0,0,7,0,0,19,581,21,7,44,11,0,0,117,426,14,0,0,0,0,0,13,16,0,0,0,0,0,37,0,0
1400000US36047027100,95,0,0,125,1960,129,36,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,68,0,0,0,0,0,11,0
1400000US36047027200,115,34,165,17,1233,333,0,0,86,0,0,0,0,0,19,485,0,0,0,0,0,0,65,660,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,23
1400000US36047027300,0,0,0,17,2136,78,0,71,0,0,0,0,0,0,0,0,0,0,81,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0
1400000US36047027400,143,0,0,0,661,123,9,0,169,0,10,0,0,0,0,128,46,0,16,0,0,0,111,1176,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
1400000US36047027500,124,0,5,109,3157,454,18,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21,9,0,0,0,0,49,0
1400000US36047027600,0,0,41,29,650,1084,0,0,123,0,10,0,0,0,0,501,46,0,0,0,0,0,84,1733,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,0
1400000US36047027700,0,0,0,0,3730,299,19,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1400000US36047027800,26,0,300,0,815,143,0,0,91,0,0,0,0,0,0,558,0,0,19,0,0,0,74,856,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1400000US36047027900,0,10,0,30,3119,229,0,108,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,68,0,24,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1400000US36047028000,0,0,110,0,598,100,0,0,38,0,0,0,0,0,0,198,49,0,9,0,0,0,42,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047028100,0,0,0,0,2625,1515,44,24,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
1400000US36047028200,78,0,0,0,918,56,0,0,117,13,0,12,0,0,0,529,23,18,4,0,0,0,15,1113,0,6,0,0,0,0,0,0,49,0,0,0,0,31,0,0
1400000US36047028300,0,0,0,0,1990,1194,41,49,0,0,0,12,21,0,0,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,34
1400000US36047028400,64,0,19,0,901,475,9,0,101,0,0,37,0,0,0,426,20,0,115,0,22,0,220,846,0,43,40,0,0,0,9,22,0,0,0,0,0,130,0,29
1400000US36047028501,0,0,0,0,291,103,0,5,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047028502,0,0,0,0,1611,818,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047028600,51,0,452,0,1537,512,0,0,41,10,0,24,0,0,0,1148,14,0,30,0,0,0,78,552,12,0,0,0,0,0,15,0,0,0,0,23,0,0,0,0
1400000US36047028700,0,0,0,0,1976,607,0,57,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,53,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1400000US36047028800,89,0,40,0,617,235,0,0,96,0,0,10,0,0,37,585,0,0,11,0,0,0,245,920,0,0,0,0,0,0,17,0,0,0,0,0,0,47,0,0
1400000US36047028900,0,0,0,0,2049,910,49,7,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
1400000US36047029000,193,71,7,82,693,522,0,0,152,7,6,216,0,0,0,1074,79,0,91,0,0,0,69,600,0,23,0,0,0,0,0,43,0,0,0,0,0,3,0,12
1400000US36047029100,0,0,0,0,2775,261,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047029200,32,0,42,0,414,323,0,0,58,0,35,9,0,0,15,407,39,0,31,74,5,0,4,509,0,0,0,0,0,0,24,26,0,0,0,0,0,4,0,23
1400000US36047029300,10,0,0,0,2268,575,58,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1400000US36047029400,0,0,78,0,842,235,35,0,24,0,0,96,0,0,19,332,0,0,6,0,2,0,92,421,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,162
1400000US36047029500,0,0,0,76,3071,346,15,64,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,55,0
1400000US36047029600,0,0,193,0,1751,91,0,0,205,0,0,20,0,0,0,975,87,35,170,0,0,0,140,924,0,32,0,0,0,0,0,84,0,0,0,0,0,0,0,122
1400000US36047029700,144,0,31,0,3184,137,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,0,0,0,0,0,0,2,0
1400000US36047029800,110,0,0,0,792,552,0,0,363,0,0,0,0,0,0,842,43,0,40,0,0,0,82,678,0,46,0,0,0,0,0,30,15,0,0,0,0,0,0,0
1400000US36047029900,20,0,0,28,1783,308,11,72,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1400000US36047030000,30,0,15,0,700,245,0,0,127,0,56,0,0,0,26,345,30,0,0,0,0,0,99,1218,0,0,0,0,0,0,139,0,13,0,0,0,0,0,0,0
1400000US36047030100,0,0,0,248,2245,70,17,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
1400000US36047030200,15,0,17,12,1197,90,0,0,165,0,0,0,0,0,0,214,0,0,48,0,0,0,0,2323,0,0,0,0,0,0,48,47,37,0,0,0,0,0,0,0
1400000US36047030300,0,0,0,40,3601,542,67,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0
1400000US36047030400,65,0,52,0,948,209,0,0,224,0,0,0,24,0,0,589,0,87,0,0,37,0,51,1310,0,46,0,0,0,0,0,66,0,24,0,0,0,0,0,40
1400000US36047030500,0,0,0,224,4174,944,14,17,29,0,37,0,0,0,0,0,13,0,4,0,0,0,10,99,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0
1400000US36047030600,39,0,29,34,606,121,0,0,177,0,0,0,0,0,17,82,6,0,28,0,0,0,22,668,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
1400000US36047030700,0,0,0,0,3006,632,58,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1400000US36047030800,134,0,0,0,732,294,0,0,46,0,0,0,0,0,13,504,0,0,110,0,0,0,0,182,0,0,0,0,0,0,10,0,0,18,0,0,0,0,0,0
1400000US36047030900,0,0,0,44,1417,158,101,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0
1400000US36047031100,124,0,0,0,2128,121,28,98,0,0,21,16,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1400000US36047031300,0,0,0,0,3671,188,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,70,0
1400000US36047031400,39,0,10,45,1886,128,0,0,348,0,0,72,0,0,0,918,10,0,8,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047031500,0,36,0,0,3950,353,44,123,0,0,0,12,0,0,36,0,0,0,0,0,0,0,0,6,29,15,0,0,0,0,0,0,0,0,0,0,0,0,103,0
1400000US36047031701,0,0,0,0,2611,106,57,102,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1400000US36047031702,0,0,0,25,3012,514,45,159,0,0,0,0,0,12,0,0,0,0,0,0,0,0,21,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
1400000US36047031900,39,0,0,9,2552,198,5,342,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,55,15,0
1400000US36047032100,0,0,0,0,3844,562,104,857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,30,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1400000US36047032300,73,0,0,0,2620,423,107,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,26,0,0,0,0,60,0
1400000US36047032500,324,0,0,0,4564,153,100,594,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,424,0
1400000US36047032600,218,0,0,0,3450,1118,38,53,0,0,0,0,0,0,0,441,29,9,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
1400000US36047032700,0,0,0,0,1849,307,23,244,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,34,0
1400000US36047032800,23,0,0,16,829,290,0,176,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,814,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
1400000US36047032900,0,0,0,0,2699,491,161,934,0,0,0,425,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,41,0
1400000US36047033000,28,0,0,0,2323,599,0,83,0,0,6,0,0,0,0,722,65,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
1400000US36047033100,0,0,0,0,1950,362,22,370,0,0,12,601,23,0,0,42,0,32,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0
1400000US36047033300,0,0,0,0,2043,201,17,29,0,25,0,493,0,0,0,222,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0
1400000US36047033500,3,12,0,0,1626,218,30,5,0,13,0,512,0,16,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,21,0
1400000US36047033600,158,0,0,163,2112,296,16,0,85,0,0,75,0,0,0,965,8,0,0,0,0,0,13,51,0,0,0,0,0,0,0,0,0,0,0,0,17,69,0,28
